2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	14	14	14	14	14	14	20	20	20	20	20	19	3	20	20	20	3	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	9	9	15	8	8	8	8	17	9	9	17	19	19	19	19	20	20	20	20	20	20	14	14	14	14	14	14	14	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	14	14	20	20	20	14	14	22	22	22	22	22	22	22	22	22	23	23	11	11	11	23	23	23	23	23	24	24	24	24	24	24	24	24	23	23	23	23	23	23	11	11	11	13	11	13	13	13	13	6	6	6	6	6	6	6	6	6	6	6	6	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	11	11	2	14	14	2	2	2	2	6	6	6	6	6	6	2	2	2	14	14	14	14	14	2	2	6	6	6	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	6	6	6	11	6	2	2	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	2	2	2	2	2	2	14	2	14	14	14	14	14	14	14	14	20	14	14	14	14	22	22	22	22	22	22	22	22	22	22	22	2	22	2	2	2	2	2	11	11	11	11	11	6	11	11	11	11	11	11	11	23	23	23	22	23	22	23	23	24	24	24	24	23	23	23	23	23	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	13	11	11	11	11	11	11	11	13	11	11	11	11	11	11	11	11	11	11	6	18	3	16	24	24	13	5	5	14	3	3	3	3	3	3	3	3	3	3	3	3	3	3	
2	2	2	2	2	2	2	2	2	5	5	2	2	2	2	2	2	2	14	14	14	14	14	20	20	20	20	20	3	3	3	3	3	3	3	19	19	19	19	19	19	19	19	19	19	1	1	19	1	1	9	9	24	8	8	8	8	17	9	9	18	19	19	19	19	20	20	20	20	20	20	14	14	14	14	14	5	2	5	14	5	5	5	5	5	5	5	5	5	5	5	5	5	14	14	20	20	20	14	22	22	22	22	22	11	11	11	11	11	11	11	11	11	11	23	23	23	23	23	23	24	24	24	24	24	24	24	23	23	23	23	23	23	11	11	11	11	13	13	13	13	13	6	6	6	6	6	6	6	6	6	6	6	13	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	6	11	23	22	14	14	2	2	2	2	6	6	6	6	2	2	2	14	14	14	14	14	14	2	2	6	6	6	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	6	6	6	13	6	6	6	2	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	6	2	2	2	6	2	2	2	2	2	14	14	14	14	14	14	14	14	14	14	20	22	22	22	22	22	22	22	22	22	22	22	2	2	2	2	2	2	2	2	2	11	11	11	11	11	11	11	11	11	11	11	11	23	23	23	22	23	23	23	23	23	24	24	24	23	23	23	23	11	11	11	11	11	11	11	11	11	13	11	11	13	11	11	13	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	13	11	11	6	23	23	23	11	6	5	5	5	3	3	3	3	3	3	3	3	3	3	3	3	3	3	
2	2	2	2	2	2	2	2	2	5	3	14	14	14	2	2	2	14	14	14	14	14	14	20	20	20	20	3	3	3	3	3	3	3	3	3	19	19	19	19	19	19	19	19	19	1	1	1	1	1	9	9	24	8	8	8	8	17	9	9	10	19	19	20	20	20	20	20	20	20	14	14	14	14	14	14	14	14	14	5	14	5	3	3	5	5	5	5	5	5	5	5	14	14	14	20	14	14	14	22	22	2	22	11	22	11	11	11	11	11	11	11	11	11	23	23	23	23	23	23	23	24	24	24	24	24	24	24	23	23	23	23	23	11	11	11	11	13	13	13	13	13	13	6	6	6	6	6	6	6	6	6	6	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	6	11	23	14	14	14	2	2	2	2	6	6	11	2	2	2	14	14	14	14	14	14	2	2	2	6	6	6	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	6	6	6	6	6	2	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	2	2	6	2	2	2	2	2	2	2	2	2	14	14	14	14	14	14	14	14	14	22	22	22	22	22	22	22	22	22	22	2	2	2	2	2	2	2	2	2	11	11	11	11	11	11	11	11	11	11	11	11	22	23	23	23	23	23	23	23	23	23	24	24	24	24	23	23	23	23	11	11	11	11	11	11	11	11	11	11	13	13	11	11	11	11	11	13	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	13	6	5	2	2	11	6	5	5	5	5	5	5	5	3	3	3	3	3	3	3	3	3	3	3	
2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	5	5	5	14	14	20	3	3	20	20	3	3	3	3	3	3	3	3	3	19	19	19	19	19	19	19	19	1	1	1	1	1	1	9	9	24	8	8	8	24	9	9	17	10	19	19	20	20	20	20	20	20	20	14	14	14	14	14	14	14	2	5	5	14	3	3	3	3	14	5	14	14	14	5	14	14	14	14	14	14	14	22	22	11	11	11	22	11	11	11	11	11	11	11	11	11	11	23	11	23	23	23	23	23	23	24	24	24	24	24	24	23	23	23	23	11	11	11	11	13	11	13	13	13	13	13	6	6	6	6	6	6	6	6	6	13	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	6	11	22	14	14	14	14	2	2	2	2	2	2	2	2	14	14	14	14	14	14	2	2	2	6	6	6	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	6	6	6	6	6	6	11	11	11	11	11	11	11	11	11	11	11	11	11	11	2	6	11	6	2	2	2	6	2	2	2	2	2	2	2	14	14	14	14	14	20	14	14	20	14	22	22	22	22	22	22	22	22	22	2	2	2	2	2	2	2	2	2	11	11	11	6	11	11	2	11	2	11	11	11	22	22	23	22	23	23	23	23	23	23	24	24	24	24	23	23	23	23	23	11	11	11	11	11	11	11	11	11	11	13	11	13	11	13	11	13	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	6	22	11	11	13	6	5	5	5	5	5	5	5	5	3	3	3	3	3	3	3	3	3	3	
2	2	2	2	2	2	2	2	2	2	5	2	2	2	2	2	5	5	5	5	14	14	5	5	3	20	3	3	3	3	3	3	3	3	3	3	19	19	19	19	19	19	1	1	1	1	1	1	1	1	9	15	24	8	8	8	17	9	9	17	19	19	19	20	20	20	20	20	20	20	14	14	14	14	14	14	2	5	5	5	14	5	3	3	3	3	3	14	14	14	14	14	14	14	14	14	14	22	22	2	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	23	23	23	23	24	24	24	24	24	24	23	23	23	23	11	11	11	11	11	13	13	13	13	13	13	13	6	6	6	6	6	6	6	13	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	6	11	22	14	14	14	14	14	2	2	2	2	2	22	14	14	14	14	14	14	2	2	2	6	6	6	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	6	6	6	6	2	6	6	6	11	11	11	11	11	11	11	11	11	11	11	11	11	11	6	6	6	2	2	6	6	2	2	2	2	2	2	2	14	14	14	14	14	14	14	14	14	22	22	22	22	22	22	2	2	22	2	2	2	2	2	6	2	6	2	11	11	11	11	11	6	11	11	11	11	11	11	22	23	23	22	23	23	23	23	23	23	23	24	24	24	24	23	23	23	23	23	11	11	11	11	11	11	11	11	11	11	13	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	6	6	6	5	5	5	5	5	3	5	5	5	3	3	3	3	3	3	3	3	3	
2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	5	5	5	5	14	14	5	5	5	20	5	3	3	3	3	3	3	3	3	3	19	19	19	19	19	1	1	1	1	1	1	1	1	1	9	15	24	8	8	8	17	9	9	10	19	19	19	20	20	20	20	20	20	20	14	14	14	14	14	14	5	5	5	5	5	5	5	5	3	3	3	14	14	14	14	14	14	14	14	14	2	22	2	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	23	23	23	23	23	23	24	24	24	24	24	24	24	23	23	23	23	11	11	11	13	13	13	13	13	13	13	13	13	6	6	6	6	6	6	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	6	11	22	14	14	14	14	14	14	22	22	14	14	14	14	14	14	14	14	2	2	2	6	6	6	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	6	6	6	6	11	11	13	6	11	11	11	11	11	11	11	11	11	11	11	11	11	13	6	6	6	6	6	6	6	6	2	2	2	2	2	2	2	14	14	14	14	14	14	20	14	22	22	22	22	22	22	2	22	22	2	2	2	2	2	2	2	2	2	6	6	11	6	11	11	11	11	11	11	11	11	22	23	22	22	23	23	23	23	23	23	23	23	24	24	24	24	23	23	23	23	23	11	11	11	11	11	11	11	11	11	11	13	11	11	11	13	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	6	6	6	6	6	6	2	2	2	5	5	5	5	5	5	3	3	3	3	3	3	
2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	5	5	5	5	5	14	14	5	5	5	20	20	3	3	3	3	3	3	3	3	3	19	19	19	19	1	1	1	1	1	1	1	1	1	18	9	23	24	8	8	24	17	9	17	3	20	19	20	20	20	20	20	20	20	20	14	14	14	14	14	5	5	5	5	5	5	5	5	5	14	3	3	3	20	20	14	14	14	14	14	14	22	2	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	23	23	23	23	23	23	24	24	24	24	24	24	23	23	23	23	11	11	11	13	13	13	13	13	13	13	13	13	21	13	6	13	13	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	11	11	2	14	14	14	14	14	14	14	14	14	14	14	14	14	14	2	2	6	6	6	6	6	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	6	6	6	6	6	6	13	13	6	13	11	11	11	11	11	13	11	11	11	13	13	13	11	11	11	6	6	6	6	6	6	6	6	6	2	2	2	2	2	14	14	14	14	14	14	14	14	22	22	22	22	22	22	22	22	22	2	2	2	2	2	2	2	2	6	6	11	11	11	11	11	11	11	11	11	23	11	22	22	22	22	23	23	23	23	23	23	23	23	23	24	24	24	24	23	23	23	23	23	23	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	2	2	2	5	5	5	5	5	5	5	5	5	5	5	5	3	3	3	3	3	3	
2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	5	14	14	14	14	5	5	5	5	20	20	3	3	3	3	3	20	20	3	19	19	19	19	1	1	1	1	1	1	1	1	1	18	9	24	24	24	24	17	9	9	17	3	20	20	20	20	20	20	20	20	20	14	14	14	14	5	5	5	5	5	5	5	5	5	5	5	5	3	3	3	3	20	20	14	14	14	2	22	22	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	23	23	23	23	23	23	24	24	24	24	24	24	23	23	23	23	11	11	11	11	13	13	13	13	13	13	13	13	21	13	13	13	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	13	11	2	2	14	14	14	14	14	14	14	14	14	14	14	14	2	2	2	6	6	6	6	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	6	6	6	6	6	13	13	13	13	13	13	11	13	13	13	13	13	11	13	13	13	13	13	13	6	6	6	6	6	6	6	6	6	2	6	6	2	2	2	2	14	14	14	14	14	14	14	22	22	22	22	22	22	22	22	22	2	2	2	2	2	2	2	2	11	6	11	11	11	11	11	11	11	11	23	23	23	23	22	22	22	23	23	23	23	23	23	23	23	23	24	24	24	24	24	24	23	23	23	23	23	23	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	2	2	2	5	5	5	5	5	5	5	5	5	5	5	5	3	3	3	3	3	
2	2	2	2	2	2	2	2	2	2	2	2	2	5	5	14	5	2	5	14	14	14	5	5	20	20	20	20	3	3	3	3	3	20	3	3	19	19	19	19	1	1	1	1	1	1	1	1	1	18	9	16	24	24	23	17	9	17	10	20	20	20	20	20	20	20	20	20	20	20	5	5	5	5	5	5	5	5	5	5	5	5	5	5	14	5	3	3	20	20	14	14	14	14	22	22	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	23	23	23	23	23	23	24	24	24	24	24	24	24	23	23	23	11	11	11	11	13	13	13	13	13	13	13	21	13	21	21	13	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	13	6	6	2	2	2	2	2	14	2	2	2	2	2	2	2	2	2	6	6	6	6	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	6	6	6	6	6	6	6	21	21	21	13	13	13	13	13	13	13	13	13	13	13	13	13	13	6	21	13	6	6	6	6	6	6	6	6	6	6	2	2	2	2	2	14	14	14	14	14	14	14	22	22	22	22	22	22	2	22	22	11	11	2	2	2	2	2	2	11	11	11	11	2	11	11	11	22	22	22	23	22	22	22	22	22	23	23	23	23	23	23	23	23	23	23	24	24	24	24	24	23	23	23	23	23	23	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	2	2	2	2	2	5	5	5	5	5	5	5	5	5	5	3	3	3	3	3	
2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	5	2	14	14	14	14	3	5	5	20	20	20	3	3	20	20	20	20	3	19	19	19	19	19	1	1	1	1	1	1	1	1	1	18	10	16	22	22	17	17	17	10	3	20	20	20	20	20	20	20	20	20	3	5	5	5	5	5	5	5	5	5	5	5	5	5	14	14	14	14	14	14	14	14	14	14	14	22	22	2	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	23	23	23	23	23	23	23	23	24	24	24	24	24	24	24	23	23	23	23	11	11	13	11	13	13	13	13	13	13	13	13	13	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	13	6	6	6	6	2	2	2	6	2	2	2	2	2	2	2	2	6	6	6	6	6	21	21	6	6	6	6	6	6	6	6	21	6	6	6	21	21	6	6	6	6	6	6	6	6	6	6	6	21	21	21	21	21	21	13	13	13	13	13	13	13	13	21	13	13	13	13	21	13	6	6	6	21	6	6	6	6	6	6	6	2	2	2	2	2	14	14	14	14	14	14	14	14	22	22	22	22	22	22	22	22	2	2	2	2	2	2	2	2	2	11	11	11	2	11	2	22	22	22	22	22	22	22	22	22	22	23	11	11	23	23	23	23	23	23	23	23	24	24	24	24	24	23	23	23	23	23	23	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	2	2	2	2	2	2	5	5	5	5	5	5	5	5	5	5	5	3	3	3	
6	2	2	2	2	2	2	2	6	2	2	2	2	2	2	2	2	14	14	14	14	14	5	5	20	20	20	20	3	3	3	20	20	3	20	20	19	19	19	1	1	1	1	1	1	1	1	1	7	18	20	16	22	14	17	9	17	3	20	20	20	19	20	20	20	20	20	3	3	5	5	5	5	5	5	5	5	5	5	5	5	5	3	14	14	14	14	20	14	14	14	14	22	22	2	2	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	23	23	23	23	23	23	23	23	23	24	24	24	24	24	24	24	23	23	23	23	11	11	11	11	13	13	13	13	13	13	13	21	21	13	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	6	6	6	6	6	6	6	6	6	6	2	2	2	2	2	6	6	6	6	6	6	6	6	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	13	21	21	21	21	21	21	6	21	21	21	21	6	6	6	6	6	2	2	2	2	2	2	14	14	14	14	14	14	14	22	22	22	22	22	22	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	22	22	22	22	22	22	22	22	22	22	22	11	11	23	11	23	23	23	23	23	23	23	23	23	24	24	24	24	23	23	23	23	23	23	23	11	11	11	11	11	11	23	23	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	2	2	2	2	2	2	5	5	5	5	5	5	5	5	5	5	5	5	3	3	
6	6	6	6	2	2	2	2	6	6	2	2	2	2	2	2	2	5	14	14	14	14	5	5	20	20	20	20	20	20	3	3	3	3	20	19	19	19	1	1	1	1	1	1	1	1	1	1	18	18	14	16	14	21	17	17	10	20	20	20	19	19	3	3	3	3	3	3	3	5	5	5	5	5	5	5	5	5	5	5	3	3	3	14	14	14	20	20	14	14	14	2	22	22	2	11	11	11	11	11	11	11	11	13	11	11	11	11	11	11	11	11	11	11	23	23	23	23	23	23	23	23	23	23	24	24	24	24	24	24	24	24	23	23	23	23	11	11	11	13	13	13	13	13	13	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	6	6	6	6	2	2	2	2	2	6	6	6	21	21	21	21	21	21	21	21	21	21	21	21	17	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	6	21	21	21	21	21	6	6	6	6	2	2	2	2	2	2	2	2	14	14	14	14	14	14	14	22	22	22	22	22	22	22	2	2	2	2	2	2	2	2	2	2	2	2	2	22	22	22	22	22	22	22	22	22	22	22	11	11	11	23	11	23	23	23	23	23	23	23	23	23	24	24	24	23	23	23	23	23	23	23	23	23	11	11	23	23	23	23	23	23	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	2	2	2	2	2	5	5	5	5	5	5	5	5	5	5	5	3	3	3	
6	6	6	2	6	6	2	6	6	2	2	2	2	2	2	2	2	14	14	14	14	5	5	20	20	20	20	20	20	20	20	3	3	20	20	19	19	1	1	1	1	1	1	1	1	1	1	1	18	18	16	16	5	17	17	18	3	20	20	19	19	19	3	3	3	3	3	3	5	5	5	5	5	5	5	5	5	5	5	5	5	3	3	20	14	20	14	14	14	14	14	22	2	2	11	11	11	11	11	11	11	11	13	13	11	11	11	11	11	11	11	11	11	11	11	11	11	11	23	23	23	23	23	23	24	24	24	24	24	24	24	24	23	23	23	23	11	11	11	13	13	13	13	13	13	13	13	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	6	6	6	6	6	6	6	6	6	6	6	21	21	21	21	21	21	21	21	21	17	21	21	21	21	17	17	17	21	17	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	6	6	6	6	6	2	2	2	2	2	2	2	2	14	14	22	14	14	14	22	22	22	22	22	22	2	2	2	2	2	2	2	2	2	2	2	2	2	2	22	22	22	22	22	22	22	22	23	23	11	11	11	11	23	11	23	23	23	23	23	23	23	23	23	23	24	24	24	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	23	23	22	2	2	2	2	2	2	5	5	5	5	3	5	3	5	5	5	5	5	5	
6	6	6	6	6	6	6	6	6	2	2	2	2	2	2	2	2	14	14	5	14	14	20	20	20	20	20	20	20	20	20	20	20	20	20	19	19	1	1	1	1	1	1	1	1	1	1	1	18	18	16	20	21	17	17	10	20	20	20	19	19	19	3	3	3	3	3	3	5	5	5	5	5	5	5	5	5	5	5	5	14	3	3	14	14	14	14	14	14	22	2	2	2	11	11	11	11	11	11	11	11	11	11	13	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	23	23	23	24	24	24	24	24	24	24	24	24	24	23	23	23	11	11	11	11	13	13	13	13	13	13	13	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	6	6	6	6	6	2	6	6	6	21	21	21	21	21	21	21	21	21	21	21	21	21	17	17	17	17	17	17	17	17	17	21	21	21	21	21	21	21	21	17	21	17	21	21	21	17	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	6	6	6	6	6	6	6	6	6	6	2	2	2	14	14	22	14	14	14	22	22	22	22	22	22	22	2	2	2	2	2	2	2	2	2	2	2	2	2	22	22	22	22	22	22	22	22	23	11	11	11	11	11	11	11	23	23	23	23	23	23	23	23	23	23	23	24	24	24	24	24	23	23	23	23	23	23	23	23	23	23	23	23	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	23	11	23	22	22	2	14	14	14	14	14	14	14	3	3	3	3	5	10	10	3	3	3	
6	6	6	6	6	6	6	6	6	6	6	2	2	2	2	2	2	14	14	14	14	14	20	3	20	20	20	20	20	20	20	20	20	20	20	19	19	1	1	1	1	1	1	1	1	1	1	1	18	19	16	14	17	17	10	3	20	20	20	19	19	19	3	3	3	3	3	3	5	5	5	5	5	5	5	5	5	5	5	5	5	3	3	14	14	14	14	14	2	2	2	2	11	11	11	11	11	11	11	11	11	11	11	11	13	13	11	11	11	11	11	11	11	11	11	11	11	11	11	23	23	23	23	23	24	23	22	24	24	24	24	24	24	23	23	23	11	11	11	11	11	13	13	13	13	13	13	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	6	6	6	6	6	6	21	21	21	21	21	21	21	21	21	17	21	21	17	17	17	17	17	17	17	17	21	21	17	17	17	21	21	17	17	17	21	21	21	21	17	17	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	6	6	6	6	6	6	6	2	2	2	2	2	14	14	14	14	14	14	14	22	22	22	22	22	22	22	22	2	2	2	2	2	2	2	2	2	2	22	22	22	22	22	22	22	22	22	23	11	11	11	11	11	11	11	11	23	23	23	23	23	23	23	23	23	23	24	24	24	24	24	24	24	23	23	23	23	23	23	23	23	23	23	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	23	22	22	14	14	14	14	14	14	14	3	3	3	3	3	5	5	5	14	14	3	
6	6	6	6	6	6	6	6	6	6	6	2	2	2	2	2	2	14	14	14	14	14	20	20	20	20	20	20	20	20	20	20	20	20	19	19	1	1	1	1	1	1	1	1	1	1	1	1	10	16	22	6	17	10	3	20	20	20	3	19	19	3	3	3	3	3	3	5	5	5	5	5	5	5	5	5	5	5	5	5	5	14	14	14	14	14	14	22	2	22	11	11	11	11	11	11	11	11	11	11	11	11	13	11	13	13	13	11	13	11	11	13	11	11	11	11	11	11	23	23	23	23	23	24	23	22	22	24	24	24	24	24	24	24	23	23	23	11	11	11	11	13	13	13	13	13	13	13	13	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	6	6	6	6	21	21	21	21	21	21	21	21	21	21	17	21	17	17	21	17	17	17	17	17	21	17	21	17	21	17	21	17	17	17	17	17	17	17	17	21	17	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	6	6	6	6	6	6	6	6	2	2	2	2	14	14	14	14	14	14	14	22	22	22	22	22	22	22	2	2	2	2	2	2	2	2	2	2	2	22	22	22	22	22	22	22	23	23	23	11	11	11	11	11	11	11	11	23	23	23	23	23	23	23	23	23	23	23	24	24	24	24	24	24	24	24	23	23	23	23	23	23	23	23	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	23	11	23	23	23	22	14	14	14	14	14	14	5	5	5	5	5	3	3	3	5	2	11	6	
13	6	6	6	6	6	6	6	6	6	6	2	2	2	2	2	2	14	14	14	14	14	20	20	20	20	3	20	20	3	20	20	20	20	19	19	1	1	1	1	1	1	1	1	1	1	1	7	19	22	22	17	10	10	3	20	20	3	3	3	3	3	3	3	3	3	3	5	5	5	5	5	5	5	5	5	5	5	5	5	14	14	14	14	14	14	14	22	22	11	11	11	11	11	11	11	11	11	11	11	13	11	11	13	13	13	11	13	11	13	11	11	11	11	11	11	11	11	23	23	23	23	23	23	23	23	22	22	24	24	24	24	24	24	24	23	23	11	11	11	11	11	13	13	13	13	13	13	13	13	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	6	6	6	21	21	21	21	21	21	21	21	21	21	21	17	21	17	17	17	17	17	17	17	17	17	21	21	21	21	17	17	17	17	17	17	17	17	17	17	17	17	17	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	6	6	6	6	6	6	6	2	2	2	2	22	22	14	14	14	14	22	22	22	22	22	22	22	22	2	2	2	2	2	2	2	2	22	22	22	22	22	22	22	22	22	11	23	11	11	11	11	11	11	11	11	11	23	23	23	23	23	23	23	23	23	23	23	24	24	24	24	24	24	24	24	23	23	23	23	23	23	23	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	23	22	14	14	14	14	14	5	5	5	5	5	5	5	2	6	5	5	5	5	
6	6	6	6	6	6	6	6	6	6	6	2	2	2	2	2	2	14	14	14	14	14	20	20	20	20	20	20	20	20	20	20	20	20	19	19	1	1	1	1	1	1	1	1	1	1	1	18	20	22	5	10	7	3	19	20	20	3	3	3	3	3	3	3	3	3	3	5	5	5	5	5	5	5	5	5	5	5	5	5	5	14	14	14	14	14	2	2	2	11	11	11	11	11	11	11	11	11	11	11	13	11	13	13	13	13	13	13	13	13	13	13	11	13	11	11	11	11	23	23	23	23	23	23	23	23	23	23	24	24	24	24	24	24	24	24	23	23	11	11	11	11	11	11	13	13	13	13	13	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	6	21	21	21	21	21	21	21	21	21	21	21	21	21	21	17	21	17	17	17	17	17	17	17	21	21	21	17	17	17	17	17	17	17	17	17	17	17	17	17	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	6	6	6	6	6	6	6	2	2	2	2	22	22	22	14	14	14	22	22	22	22	22	22	22	22	2	2	2	2	2	2	2	2	22	22	22	22	22	22	22	22	23	11	11	11	11	11	11	11	11	11	11	11	11	23	23	23	23	23	23	23	23	23	23	24	24	24	24	24	24	24	24	24	23	23	23	23	23	23	23	11	11	11	11	11	11	11	11	11	11	11	23	11	11	11	11	11	11	11	11	11	11	23	23	22	14	14	5	17	3	5	6	21	21	5	5	5	5	5	6	6	6	6	
